Title,Brand,Reviews,Rating,Selling Price,Image URL,Product URL,Sponsored
"Amazon Brand - Jam & Honey Dinosaur, Cute, Plush/Soft Toy, Suitable for Boys, Girls and Kids, Super-Soft, Safe, 34 cm (Green & Yellow)",Amazon,13137,4.4,225.0,https://m.media-amazon.com/images/I/81c5rU7uWgL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Dinosaur-Suitable-Super-Soft/dp/B0CCD1SVCC/ref=sr_1_36?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-36,True
Storio Toy Cute Rainbow Colored Huggable Teddy Bear | 30 cm | Plushie Soft Toys for Kids | Plush Soft Toys for Baby Boys and Girls Kids - Teddy | Best Valentine Gift,Storio,1565,4.2,329.0,https://m.media-amazon.com/images/I/61paoQad7gL._AC_UL320_.jpg,https://www.amazon.in/Storio-Rainbow-Colored-Huggable-Plushie/dp/B0CQG8TQYS/ref=sr_1_37?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-37,True
"Babique Panda Bamboo Stuffed Animals Plush Toy, Bamboo Tube Panda Pillow Stuffed Panda Bear Plushies Panda Doll Gifts for Boys Girls",Babique,603,4.4,399.0,https://m.media-amazon.com/images/I/71TkK-21reL._AC_UL320_.jpg,https://www.amazon.in/Babique-Bamboo-Stuffed-Animals-Plushies/dp/B0D12N75XV/ref=sr_1_38?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-38,True
Storio Toy Shark Plushie Reversible Soft Toys for Kids | Plush Soft Toys for Baby Boys and Girls| Best Gift | Shark Soft Toy for Kids,Storio,1565,4.2,189.0,https://m.media-amazon.com/images/I/51HH07ObfkL._AC_UL320_.jpg,https://www.amazon.in/Storio-Shark-Plushie-Reversible-Plush/dp/B0D6YZJKZ2/ref=sr_1_39?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-39,True
SCOOBA Super Soft Korean Quality Frock Dress Rabbit 35cm Pack of 1,SCOOBA,45,3.5,399.0,https://m.media-amazon.com/images/I/51pu0-snHbL._AC_UL320_.jpg,https://www.amazon.in/SCOOBA-Super-Frock-Dress-Rabbit/dp/B0BW619D7K/ref=sr_1_40?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-40,True
"DearJoy Big Size Fibre Filled Stuffed Animal Elephant Soft Toy for Kids of Plush Hugging Soft Toy for Kids boy Girl Birthday Gift (3 Years+, 60 cm, Grey Color)",DearJoy,8878,4.3,560.0,https://m.media-amazon.com/images/I/61QFNvJ8ATL._AC_UL320_.jpg,https://www.amazon.in/DearJoy-Baby-Elephant-Pillow-Grey/dp/B075VTNC7X/ref=sr_1_41?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-41,True
Babique Reversible plushie Cat Stuffed Soft Toy Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls/Baby (Blue 15cm),Babique,220,3.6,159.0,https://m.media-amazon.com/images/I/71eS3uYJIPL._AC_UL320_.jpg,https://www.amazon.in/Babique-Reversible-plushie-Stuffed-Animal/dp/B0C3BLSMYR/ref=sr_1_42?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-42,True
"Storescent Reversible Carrot Bunny Plush Toy, Adorable & Versatile Stuffed Animal with Zipper - Soft Rabbit Toy, Pillow & Decorative Gift (Carrot Bunny 30CM)",Storescent,1493,4.1,359.0,https://m.media-amazon.com/images/I/613ls7T9uaL._AC_UL320_.jpg,https://www.amazon.in/Storescent-Reversible-Adorable-Versatile-Stuffed/dp/B0CDXNYQ31/ref=sr_1_43?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-43,True
SCOOBA Baby Penguin Soft Toy 25 cm (Strawberry),SCOOBA,651,4.3,379.0,https://m.media-amazon.com/images/I/51Tj8KMIlvL._AC_UL320_.jpg,https://www.amazon.in/SCOOBA-Baby-Penguin-Soft-Strawberry/dp/B0DWXJ5JQ4/ref=sr_1_44?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-44,True
"Mommers Xylophone Musical Educational Toy for Kid (1-3Year Old) I Toddlers Babies Kids Girls, Boys I 2-in-1 Piano Combined I Safe for Drum Sticks for Fast and Fun Learning for Kid- Pink",Mommers,254,4.0,199.0,https://m.media-amazon.com/images/I/71f7gG5WD0L._AC_UL320_.jpg,https://www.amazon.in/Mommers-Xylophone-Educational-Toddlers-Combined/dp/B0D1M7GJYX/ref=sr_1_45?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-45,True
"pikipo Bunny Face Rattle Soft Toy(Plush) for Baby with Squeeze Handle for Squeaky Sound (Pink), Toddler",pikipo,814,4.4,169.0,https://m.media-amazon.com/images/I/51V5R1Xk-cL._AC_UL320_.jpg,https://www.amazon.in/Pikipo-Rattle-Squeeze-Handle-Squeaky/dp/B0BZYWTKLB/ref=sr_1_46?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-46,True
"Webby Plush Adorable Cute Owl Soft Toy | Birthday Gift for Girls, Wife, Girlfriend, Boyfriend, Husband | Stuffed Toys for Kids and Adults - 30 CM (Grey)",Webby,73,4.2,336.0,https://m.media-amazon.com/images/I/71d4fbk7qpL._AC_UL320_.jpg,https://www.amazon.in/Webby-Adorable-Birthday-Girlfriend-Boyfriend/dp/B0CLJG836P/ref=sr_1_47?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-47,True
"HUG 'n' FEEL SOFT TOYS Unicorn, Soft Toy, Baby Toys, Kids Toy, Soft Toy, Toy for Girl, Birthday Gift for Girl Boys, Toy Gift for Girls, Kids Toys for Boys Girl, Toys Gift Items, (30cm, Pink)",HUG,34090,4.0,175.0,https://m.media-amazon.com/images/I/61junWYBK0L._AC_UL320_.jpg,https://www.amazon.in/HUG-FEEL-SOFT-TOYS-Birthday/dp/B08X3PCGKS/ref=sr_1_48?dib=eyJ2IjoiMSJ9.0j5-EPpCWPgpOTjmEGle7Ct2DAeUy_70dOAE-oFUFnx4oOV5eco9xKp_TH5WdM4awZ0KrpAVNJk2e3XGdaGCpte3eJRWFwmiltrdDuQuHsTKSe3zKcVo_fGJur8gn4WN8sriPjU10VApR4rXWulD8sTkqgaGeRChN2mMcRCn2hsOe9YKaqX4QiQ2Q3iTErdCA5vcnuKrYEAFnifT8IHBqiaSkm93AWTPeABhfg2pByvB_wm81MEhRJgtHf-bjyRAosmjGldw2h8voIoEz6Rwx-RA3HUxDXDnxR-9zj7CjTE.SEq7joY7VSRnUvPh-x8Sfab-uYHZXt5sSJlB0Ob6ivQ&dib_tag=se&keywords=soft+toys&qid=1744109723&sr=8-48,True
